q_left,q_right,q_center,n_fw,n_fw_sem,n_fw_seed_7001,n_fw_seed_7002,n_fw_seed_7003,n_fw_seed_7004,n_fw_seed_7005
-12.947556615017877,-12.862932061978544,-12.905244338498211,0,0,0,0,0,0,0
-12.862932061978544,-12.778307508939212,-12.820619785458877,0,0,0,0,0,0,0
-12.778307508939212,-12.693682955899881,-12.735995232419548,0,0,0,0,0,0,0
-12.693682955899881,-12.609058402860548,-12.651370679380214,0,0,0,0,0,0,0
-12.609058402860548,-12.524433849821214,-12.566746126340881,0,0,0,0,0,0,0
-12.524433849821214,-12.439809296781881,-12.482121573301548,0,0,0,0,0,0,0
-12.439809296781881,-12.35518474374255,-12.397497020262215,0,0,0,0,0,0,0
-12.35518474374255,-12.270560190703218,-12.312872467222885,0,0,0,0,0,0,0
-12.270560190703218,-12.185935637663885,-12.228247914183552,0,0,0,0,0,0,0
-12.185935637663885,-12.101311084624552,-12.143623361144218,0,0,0,0,0,0,0
-12.101311084624552,-12.016686531585218,-12.058998808104885,0,0,0,0,0,0,0
-12.016686531585218,-11.932061978545887,-11.974374255065552,0,0,0,0,0,0,0
-11.932061978545887,-11.847437425506556,-11.889749702026222,0,0,0,0,0,0,0
-11.847437425506556,-11.762812872467222,-11.805125148986889,0,0,0,0,0,0,0
-11.762812872467222,-11.678188319427889,-11.720500595947556,0,0,0,0,0,0,0
-11.678188319427889,-11.593563766388556,-11.635876042908222,0,0,0,0,0,0,0
-11.593563766388556,-11.508939213349224,-11.551251489868889,0,0,0,0,0,0,0
-11.508939213349224,-11.424314660309893,-11.466626936829559,0,0,0,0,0,0,0
-11.424314660309893,-11.33969010727056,-11.382002383790226,0,0,0,0,0,0,0
-11.33969010727056,-11.255065554231226,-11.297377830750893,0,0,0,0,0,0,0
-11.255065554231226,-11.170441001191893,-11.21275327771156,0,0,0,0,0,0,0
-11.170441001191893,-11.085816448152562,-11.128128724672226,0,0,0,0,0,0,0
-11.085816448152562,-11.00119189511323,-11.043504171632897,0,0,0,0,0,0,0
-11.00119189511323,-10.916567342073897,-10.958879618593564,0,0,0,0,0,0,0
-10.916567342073897,-10.831942789034564,-10.87425506555423,0,0,0,0,0,0,0
-10.831942789034564,-10.74731823599523,-10.789630512514897,0,0,0,0,0,0,0
-10.74731823599523,-10.662693682955899,-10.705005959475564,0,0,0,0,0,0,0
-10.662693682955899,-10.578069129916567,-10.620381406436234,0,0,0,0,0,0,0
-10.578069129916567,-10.493444576877234,-10.535756853396901,0,0,0,0,0,0,0
-10.493444576877234,-10.408820023837901,-10.451132300357568,0,0,0,0,0,0,0
-10.408820023837901,-10.324195470798568,-10.366507747318234,0,0,0,0,0,0,0
-10.324195470798568,-10.239570917759236,-10.281883194278901,0,0,0,0,0,0,0
-10.239570917759236,-10.154946364719905,-10.197258641239571,0,0,0,0,0,0,0
-10.154946364719905,-10.070321811680571,-10.112634088200238,0,0,0,0,0,0,0
